rainfall_mm,soil_moisture_%,distance_of_rain_km,temperature_C,humidity_%,flood_occured
6.140525129,45.4385098,206.977555,18.60562399,63.65287458,0
300.0,57.952734299999996,0.0,16.66060721,55.66017648,0
265.1082297,57.9330971,249.1730363,20.92905944,79.99447234,1
261.0683539,56.89935499999999,119.0446291,30.6455169,54.72228354,0
273.0231124,57.9883425,295.3871402,25.91971858,46.10469926,0
300.0,60.148652999999996,34.73324694,29.94399248,35.65019886,0
195.8670688,56.4745096,189.0020136,15.00504206,76.01149687,1
201.8173549,61.335374,189.329155,16.193037,38.37924851,1
3.433296081,46.9459122,118.9106752,18.61347479,50.22252159,0
42.75801416,47.4000325,239.4120391,16.57426181,67.64417877,0
16.91128194,44.5501458,54.74126239,20.72907581,88.39768826,0
228.5692426,61.5466442,253.1487047,28.48703935,34.79702073,1
21.67110036,47.8367322,132.5365569,28.40718491,30.11214986,0
22.24550285,44.6002831,236.9607573,24.00838375,78.01621076,0
33.31260154,45.8062962,168.5681525,24.90915134,38.41419978,0
227.7940971,60.075408200000005,351.256037,18.98153533,28.56628496,1
42.40179962,47.4737796,291.9490136,28.71246293,45.14216855,0
41.04859071,47.9486927,165.2106543,13.77730837,74.46556501,0
4.029736231,45.1474995,0.0,14.00349967,66.11576865,0
285.3146242,58.991332,133.0817135,18.918327,35.74445707,0
300.0,59.440653899999994,159.8287445,15.81797572,56.58289844,1
40.42716863,47.5299256,0.0,14.31377246,75.62823118,0
33.06669727,47.6770737,154.1903153,15.78610417,63.44627035,0
7.798420003,45.3517365,0.0,24.7853825,82.7529529,0
163.060105,56.490951499999994,242.5504026,29.42517039,78.16136231,1
20.88779388,46.0319741,221.5113993,15.11262849,28.1360933,0
3.698819741,47.980102800000004,174.3165084,27.91284494,41.44262786,0
245.1853827,61.3957444,130.7375547,13.46785863,41.67288715,1
258.161418,60.1908583,38.90607031,29.92575941,80.18677259,1
274.7896697,57.04284010000001,243.2053932,20.99588262,33.39407081,1
0.0,44.2952701,17.79653462,16.67429319,65.90716167,0
16.11015571,44.809298600000005,18.21430121,14.61397717,63.38647242,0
254.6821323,59.198363,177.2743635,14.21584253,44.40434771,1
258.3382145,61.306743,370.8216484,17.12154384,45.79059143,1
0.263038378,47.930684899999996,225.284507,16.34360297,68.36374171,0
36.08120281,47.9580365,335.33484,25.20733177,87.54307142,0
192.0505097,56.279848799999996,56.72025666,17.53523697,29.75978376,1
32.42467153,47.7610349,241.0779135,22.59198458,91.66445885,0
28.96315059,45.391826200000004,53.79360457,28.02817621,66.55394743,0
32.95115396,45.8420173,0.0,26.54667673,67.17598057,0
0.0,46.432854299999995,40.22902141,23.62765346,45.07775215,0
20.25668101,47.472602699999996,88.19764009,24.3427593,58.46103167,0
29.57641063,47.4335868,169.4217416,17.00620878,42.98541109,0
21.47087489,45.2359758,152.4456424,14.05238207,29.96287701,0
151.4229824,61.1415263,18.42445074,13.97777058,42.99184523,1
2.943160139,47.926113,12.11611829,17.49003242,47.03199814,0
39.80015945,44.1215485,0.0,17.45964605,41.09054914,0
32.28555586,46.2459261,30.56141629,21.04415185,38.28681751,0
291.7133492,60.754946499999996,323.6677527,25.89670429,40.29396994,1
226.3251418,57.9709065,292.7654917,21.53373767,90.51614999,1
211.8104724,57.9647633,236.8667348,29.3974786,40.3202054,1
2.869446424,45.4477034,0.0,27.96342962,69.52625062,0
194.6765376,61.761186800000004,0.0,17.22114355,48.83532516,1
199.1534705,57.9523742,80.15472423,21.07461591,90.47165924,1
164.7629476,61.84632450000001,17.75850267,27.55975196,75.25030584,0
17.53479784,45.7551037,56.48007197,26.81317048,59.10004495,0
35.13636903,45.8156391,303.9657933,18.30953714,48.73688351,0
217.4593215,61.32621889999999,360.099101,14.56495445,58.41639149,0
13.75230445,45.2684275,62.0588378,19.01882379,85.43312496,0
0.0,45.7413977,302.9269151,19.29183518,84.04670623,0
25.94668441,47.714913599999996,21.29085969,15.10419827,41.56600461,0
300.0,59.962105,205.42155,14.10652465,91.22050132,1
175.2968133,59.1495184,105.6897943,27.03882967,50.64391702,0
39.21645369,45.747703800000004,115.0288959,18.27570895,89.31263547,0
19.87218678,46.920401299999995,0.0,15.99957262,67.61137091,0
15.00262215,46.045350400000004,10.68552627,19.60851322,46.22810261,0
13.62793559,44.3146454,276.9799984,23.20217077,62.08588685,0
269.9980843,57.875238100000004,218.8565648,18.45271316,53.8071322,1
8.604839313,44.5741446,82.68930615,18.05116671,91.42754413,0
159.8957349,59.857566299999995,95.4095517,21.60004925,37.57865654,1
281.3581293,61.086954500000004,264.437381,30.75911365,62.00823075,1
222.2942521,61.16220369999999,30.80333106,26.64083892,28.57202229,1
221.1560778,60.64226310000001,76.18842486,28.08082643,69.99975381,0
185.5487608,56.035388600000005,0.0,24.74561053,49.60203123,1
206.9502368,61.7160543,29.60991822,28.65459368,37.71123675,1
275.6002417,59.9708922,194.0024713,28.63829089,88.19027395,1
172.5969858,61.1198424,162.0616126,15.88341389,44.31559868,0
238.3271484,56.5240721,294.0943189,31.40891941,75.6001059,1
0.0,46.760224099999995,0.0,16.2171603,67.42902202,0
253.9826616,56.3415545,11.78957346,21.08210378,78.49953254,1
39.28621569,47.461410799999996,291.2724629,20.57323083,87.35139465,0
1.039469158,46.737125400000004,163.2446101,22.81009535,32.79613249,0
287.1293043,57.4204731,60.27891384,20.00724906,70.36311354,0
214.860803,58.69693660000001,116.8590884,31.38960101,75.52593445,1
0.0,47.2178278,0.0,18.11270449,30.30432689,0
284.5039321,56.2270641,108.9380875,30.79031162,55.1688339,1
15.91855781,47.5412387,205.2820143,31.26766307,41.56527232,0
282.4563639,60.2318914,0.0,22.31836735,54.37843069,0
201.0840516,57.638254200000006,53.0805278,28.16623264,46.96230234,0
170.2323722,56.5091546,116.9066123,17.55898578,75.41315302,1
30.1804372,47.163514899999996,334.3198548,30.4796694,84.93653269,0
1.978809974,47.1140931,76.74709499,30.57890498,42.53960315,0
184.377239,61.578255299999995,101.5312199,25.34952973,48.97957943,0
10.91216907,47.5482305,166.7837818,29.87144718,90.27789131,0
158.9824662,58.02966000000001,65.81559082,18.96051454,36.45883665,1
259.9846786,56.1513442,212.8146829,22.09459611,33.51919087,1
2.384304363,45.3834247,210.6465113,23.55424297,43.47475995,0
233.4461842,60.053726100000006,0.0,21.17573428,78.09847922,1
22.70560141,46.7115285,0.0,31.49644463,74.45883117,0
0.0,45.377749800000004,0.0,30.31763938,91.11667158,0
22.37809084,48.0315349,0.0,30.8463545,91.83495787,0
10.6118967,44.6839741,0.0,21.88128954,58.22108758,0
9.007832897,47.1163618,79.07156259,24.73694772,85.43558314,0
200.05574,59.8790982,137.0127165,22.14936343,71.83840491,0
254.1671226,56.306066200000004,82.33247301,23.28018657,50.9305328,1
250.6883727,58.887070900000005,114.4103577,31.85695672,70.60823753,0
0.0,46.4862264,308.6622144,27.08728167,84.51424178,0
152.3285977,60.508196000000005,182.8131202,22.57525542,78.24373976,1
21.49281412,45.0816021,0.0,23.34167929,51.01127986,0
6.462464739,46.391933,198.6641643,14.55708853,92.0935504,0
0.0,44.1617779,306.0749268,24.09371009,82.89334259,0
218.8614475,60.2093458,126.5282362,29.66625665,39.38928945,1
300.0,59.0677813,90.08539267,22.17921955,63.67201244,0
261.6061597,56.2616033,275.7757643,16.18649878,39.56293215,0
43.49348134,45.6790196,295.7429119,14.13620244,73.59546337,0
237.6799134,59.3759182,4.275153406,28.91963587,82.53280006,1
6.166870407,45.7445072,147.2007322,23.43314753,54.10337894,0
4.302727832,45.0104226,5.502463634,14.56875294,49.89870207,0
0.0,44.5066192,194.2662271,15.19680415,77.27611342,0
0.0,45.347379,248.2878559,27.35808534,53.8066994,0
40.72954011,46.2388451,21.27346756,14.57592977,36.40190059,0
293.2213231,56.788424400000004,95.46721267,20.1298609,86.95096672,1
298.7982053,57.4555552,98.19749445,25.18998128,32.96702037,0
31.54906825,44.8207102,99.42653023,23.82967514,61.73406256,0
24.90852443,44.5647577,316.6476824,18.15727244,73.16616894,0
23.12683074,46.5221894,26.78680924,21.2276392,32.28949781,0
23.37264804,46.929091899999996,230.1456408,30.98916208,59.70900819,0
273.2100739,56.388797499999995,99.74372744,15.46316324,91.86571973,1
174.1100318,60.8682757,0.0,15.81574207,68.97084447,1
1.110478893,45.5336312,48.78598059,21.82713591,64.33675816,0
278.9358932,59.947514700000006,153.665364,29.88327605,64.37548253,1
29.35964873,46.2182654,36.87743765,27.00057611,34.67566479,0
36.78504582,46.6785919,60.15210615,31.16157177,84.68106847,0
15.97300994,46.3468392,328.060747,23.07359095,84.73348461,0
23.05082637,45.8928799,294.3748771,30.10761242,43.03029508,0
25.16035016,46.2460716,0.0,21.48476197,39.65373121,0
249.6755951,56.5674681,171.7695601,17.13442085,64.74988167,1
12.40434277,47.2282467,16.13513349,31.78016569,29.6895362,0
32.57609001,46.0465314,105.8663858,24.64767791,88.30365994,0
220.3015528,60.706440699999995,76.26919438,17.55454025,61.07277917,1
157.7510427,56.9762416,207.5255119,14.66917567,81.06951278,1
8.978655702,44.799289599999994,227.7907703,19.14296748,60.69023976,0
265.7566431,61.1842389,224.1521015,29.04448377,44.34899031,1
15.4219315,45.280731,322.4372514,16.95850891,71.79192638,0
300.0,59.9402043,177.1467325,19.59967873,56.2050119,1
25.13186164,46.932407500000004,264.0872651,25.36774468,59.28941894,0
18.55995892,47.0237437,0.0,31.13258344,81.95936439,0
204.097074,58.235877099999996,248.1266785,17.19664647,76.15761058,1
1.979582319,44.7799297,307.7602835,26.05606526,30.85804612,0
14.6088804,47.249727400000005,0.0,14.98818428,48.28769362,0
261.9023705,59.169736799999995,73.63854522,15.32736355,90.35771068,1
212.398851,60.8569334,110.3663274,15.0062204,68.243748,0
44.0698696,46.096625200000005,178.2992251,29.84850214,58.50973608,0
7.53552182,46.841216,105.5327459,27.75266588,41.33066665,0
232.3149517,58.1398061,312.7365142,15.41787412,86.49298342,1
300.0,60.848172899999994,166.0029061,16.07946812,61.13534018,1
36.05382536,44.2364154,273.8425477,28.77098431,85.9162206,0
33.18453235,46.2889794,35.77418645,15.07909306,87.43765145,0
278.254959,60.4851845,176.5211181,15.85498716,37.51034467,1
166.5139003,59.473677599999995,368.7577501,20.52363586,34.31475739,1
204.3669172,61.2147146,161.0201952,26.66772386,44.90523856,1
7.015265095,46.7675692,24.7540561,24.91985477,66.2712482,0
261.7223963,60.407732,0.0,29.15761779,62.17890026,0
299.3208207,57.652733899999994,186.0176281,19.6539108,63.40595023,0
32.31753412,45.7311028,127.4284969,18.94574027,80.09074079,0
161.2628328,61.4074118,289.1137973,14.63057674,40.59262759,1
299.6667971,60.23899419999999,186.8901693,22.45835802,88.08140305,0
263.6827628,56.0137322,209.0182246,25.18461902,66.00214828,0
252.635472,56.377222100000004,276.9951012,19.15212506,58.43606936,1
172.0478877,59.296623800000006,112.7458133,17.19118547,61.74925484,0
220.439141,61.5980078,180.2074437,30.63722184,90.69498826,0
0.0,46.1438871,280.6443647,20.68629701,64.39436635,0
178.0131794,59.407845699999996,124.4470574,14.78090382,87.75198723,0
300.0,56.8762255,342.8378017,26.39182479,74.49464411,0
151.6361816,60.7680281,122.9166072,24.38223158,82.95151517,1
31.86624862,47.8715055,0.0,17.57303017,90.68609851,0
244.4089691,56.523658600000005,123.0720175,13.49546897,82.97255601,1
231.9808531,56.8897807,270.2626293,19.64112279,90.21995031,1
231.4028494,60.1717786,40.37038372,30.60197334,42.7713693,1
220.8942349,57.5823339,54.36024265,31.02336323,30.79266056,0
38.61651789,44.9533876,229.2896458,31.36485713,86.9929829,0
42.17745103,46.8342429,96.85106343,16.96101963,56.05029955,0
285.1985992,60.4055488,155.5675469,31.03772278,83.64339209,0
283.1613199,57.0586336,218.8575323,18.87881751,46.5035977,1
269.6020192,57.677431199999994,114.5399827,30.61990019,33.75943025,1
236.7344302,56.8437701,0.0,19.21255032,73.20601104,1
206.2820033,56.4758167,324.0840363,23.01254964,44.65651543,1
177.9482823,60.0570936,168.5720867,17.74022992,41.04013698,1
247.9900103,59.674784,0.0,20.77579376,55.49404484,1
16.77343658,45.9302363,98.36020919,21.78183085,38.49703928,0
0.0,47.7000289,291.7831052,25.71184088,53.06775461,0
3.482682354,46.751938700000004,363.0191342,16.17434597,69.7656367,0
300.0,57.4848942,0.0,23.32893376,36.55560075,1
26.76231331,45.9094911,5.727965378,21.02896457,86.33755086,0
291.4381989,57.159010499999994,250.3214086,27.57943708,67.86805941,1
22.92927705,46.5153851,205.2399262,26.94307132,83.78193703,0
253.8042415,58.4565668,0.0,27.61560497,71.8096302,1
222.1824992,57.4130083,283.5788055,19.45924933,38.78781039,0
267.589154,56.4413973,212.0084882,22.21440558,35.85076717,1
22.74612085,46.106683,80.69747728,28.0237701,32.922629,0
38.07131043,47.8289122,50.70644638,17.53933296,74.40996718,0
13.69858631,47.601014400000004,203.1953693,24.78092529,81.2478844,0
0.0,45.810894000000005,148.2070129,29.91856317,62.63765661,0
39.17690758,44.957161400000004,0.0,18.40982232,63.62418081,0
5.5617239,47.2469905,141.9254777,16.6368942,51.881545,0
28.51891398,46.6614917,188.2369498,28.84157148,33.07688418,0
262.7618765,58.2048236,121.7202154,23.56467171,40.7678343,1
11.97759308,47.3135621,0.0,28.08341041,50.37594972,0
170.8312716,57.429737800000005,51.24444793,14.49917209,31.32600371,1
1.587220075,47.494207700000004,264.4606027,29.91615237,29.178305,0
223.5466177,56.424596699999995,342.9254837,27.83405812,62.03889115,1
0.944833337,45.1810878,71.76442929,18.26147752,80.61576115,0
0.0,46.8443962,0.0,22.25553565,29.12469153,0
34.50983932,44.7190047,50.01959624,27.1297825,36.00520844,0
218.176613,56.3283062,198.5559362,31.61993961,48.94329163,0
12.7116336,47.5445962,297.4802662,26.33955032,35.43335831,0
291.2061675,59.4224561,68.45569428,24.09016964,40.81030737,1
215.7996155,58.355639599999996,186.7179546,21.56446904,29.04549692,1
222.2325266,59.1904487,0.0,13.88493905,89.33295843,1
33.14021158,44.205815,208.7701081,20.69980759,76.46975475,0
181.6492311,61.02204449999999,177.7901944,28.91615254,28.57692996,0
4.672525726,46.3930354,148.3434109,21.10289691,54.64377011,0
261.41556,56.931091099999996,150.720654,31.86992964,91.29460943,1
27.77169101,47.9906205,195.8258624,18.22711766,78.0406348,0
39.02060471,44.2460291,37.72106035,25.47061,52.3386665,0
220.1404813,61.506446999999994,207.0342435,30.80838274,40.10380378,1
35.43638963,45.6102074,262.214655,19.21860723,32.73789285,0
0.0,47.3492491,291.1261262,18.39273502,88.73828828,0
256.7206003,58.506726099999995,340.5256552,25.09220356,61.83880004,1
28.4331833,45.4295884,184.632343,20.13025417,53.1513653,0
36.66967943,44.7672459,359.7969095,27.51615379,73.01682748,0
245.3135931,58.378233,143.5787733,25.7337942,40.67709364,1
38.57095889,46.2660037,246.7316077,21.09053023,72.42918714,0
224.4582327,61.49315119999999,37.71825575,22.32513136,69.85864816,1
41.473949,44.530454000000006,45.00798868,17.45446567,72.81296413,0
34.9846078,46.346063900000004,76.49329387,28.42801876,35.85450929,0
174.5950653,58.8673374,307.4155004,19.81454448,75.67156056,1
9.616284061,45.169393,285.481455,17.76320736,32.96817861,0
10.09485439,46.5224249,171.0713738,15.01661973,62.81324497,0
298.8998568,56.926308199999994,18.30800096,22.73196128,78.86752599,0
21.27416562,47.0073153,0.0,19.13280406,41.20029042,0
176.3652797,60.4050081,29.46409956,29.64128006,73.79107515,1
210.6406188,59.8039191,296.6881836,21.20357736,29.31988516,1
27.70427677,44.9109076,218.9807255,19.30128277,65.20529799,0
0.659114112,44.2509633,46.42915261,21.75854933,79.18853987,0
285.3971113,61.7943196,125.7759231,21.95749029,42.670207,1
0.0,44.8940224,77.6500001,29.45920397,66.0455929,0
27.58652926,44.448557900000004,309.5061125,18.74850637,90.17977097,0
175.0009457,61.4870501,119.3130253,25.39880065,81.73885056,1
5.081393205,45.9438261,248.0310322,24.92573033,47.15704881,0
177.0627916,58.8741873,290.1100026,17.70492546,45.83588891,1
252.8555289,57.2929544,0.0,22.35047087,77.85583615,1
42.64036241,46.162759799999996,369.6549795,21.34793456,72.08887644,0
18.76254246,45.2042037,307.0292731,25.4806387,51.71056048,0
269.0141279,61.2868211,341.6393359,31.44772528,44.72995264,1
13.44351297,44.4872605,263.7765891,31.70068154,28.48758789,0
209.0860098,58.7696788,1.275802338,22.01982312,58.00604744,0
154.2821138,61.141963200000006,171.0352672,27.36900255,44.78599676,1
184.9475057,57.858873700000004,97.16376678,17.82542755,34.85460595,1
230.1515738,58.3879181,22.83097907,20.42594826,59.03248588,1
25.86353709,47.967724499999996,149.1146217,30.16929739,48.94631722,0
250.4227059,59.9130463,146.2098667,16.40498112,80.40255289,1
15.16135098,46.6910837,139.1322533,15.03178419,84.53455676,0
296.4402532,60.375369,18.00121446,26.61268465,44.39519601,1
203.1532783,59.0490572,318.3938024,22.22107866,76.67534449,1
4.63534392,46.176465,293.6699256,23.42732671,62.08991038,0
13.92626538,46.267565,307.1216993,26.86684226,62.79079614,0
230.8261487,56.6103377,230.5063635,26.50948392,77.64277076,0
6.938915257,47.3030411,350.3029736,27.05614975,37.38368136,0
0.0,44.6709431,350.5372733,17.2099938,42.88406035,0
8.573878945,47.3886897,83.77319989,19.76446849,78.80461829,0
243.8691188,60.37065069999999,94.45455629,27.35113767,40.43114875,1
229.886833,59.464648600000004,73.95294036,14.28171029,50.21173221,1
0.0,47.5259305,49.50835943,20.0240511,45.05325914,0
300.0,57.348027599999995,146.9592243,20.81867617,32.01222786,0
13.12963588,47.2824776,234.5015273,25.06466466,28.42407739,0
219.5125874,59.4013847,0.0,27.81027537,30.77505213,1
29.45727879,45.177511100000004,145.146202,24.80551801,87.31667262,0
44.62806406,45.3165017,272.9518739,26.34459513,39.94906791,0
229.2558461,60.888627799999995,148.0373606,13.42914872,71.4305371,0
0.0,47.3964952,274.6746186,25.9757022,62.79220431,0
10.62524738,46.8201233,234.7218556,25.70500836,36.52336171,0
300.0,57.9603208,0.0,22.6493663,81.31277812,1
274.1616489,58.2524899,370.8276676,23.26363062,67.71211696,1
3.572647976,46.2628727,277.5354288,18.08900637,85.84200064,0
237.4626256,59.1687956,46.12711078,15.41436918,71.02426463,1
274.4004845,59.3833326,179.4426273,22.67695983,83.01214273,0
0.0,47.831062,212.1527769,29.31442507,56.94177231,0
43.44568596,46.820118199999996,291.9055239,29.49958857,70.21571864,0
170.9123526,57.0692249,230.6616905,14.45596449,70.09390233,1
20.233303,44.5097028,309.8099306,28.99306413,70.63364044,0
162.880516,61.2970899,288.2110491,26.15756978,37.6163778,0
198.9529046,56.6964636,213.230286,27.84755797,60.75317336,1
297.2701398,58.0784529,0.0,29.34412665,43.56833251,1
16.80252028,46.633349200000005,9.92435396,27.40628525,84.8820057,0
300.0,60.8843703,218.5292148,19.55990287,33.33227251,1
241.4724438,59.888657300000006,346.013719,26.53704069,80.79943142,0
1.761569449,44.847789500000005,0.0,14.53197267,59.96256949,0
179.1368452,57.2777871,331.0857009,26.33794332,73.29129643,1
22.07032794,47.234818000000004,11.79019311,28.17548506,35.93468408,0
36.88117423,44.3231061,110.0660641,25.62279174,69.14016274,0
36.00985019,45.686342,147.5908676,29.1955169,61.13706576,0
231.9193387,60.90955890000001,66.75103575,18.13756833,74.60136469,0
2.479030832,44.6756237,59.66558441,28.99089896,71.6057125,0
13.6399426,44.8592941,248.1325497,22.86229162,89.09317446,0
300.0,59.37643620000001,180.2894199,26.72726133,28.69508393,0
40.78528695,44.977163999999995,254.079218,16.3502963,42.55085632,0
23.71217372,44.1716333,96.41760554,17.95283374,31.70068692,0
21.52030177,45.4338703,253.00814,16.81164539,31.37837548,0
300.0,56.9738384,96.69337358,21.67437464,87.6576046,1
4.262450794,44.2204343,0.0,16.46965333,39.52186758,0
241.1253521,60.8547967,294.6108515,26.56407875,78.58011049,1
0.0,45.5686601,162.2227721,14.77251962,50.76689091,0
36.39683332,47.276392900000005,53.4086402,20.34043226,78.63302419,0
238.1206008,55.961858,214.2108953,21.7904621,65.91449658,0
283.8252101,56.1705497,209.5338383,28.75227834,53.00711227,1
166.7562997,60.305487899999996,202.1041931,22.02859694,59.36166544,1
180.5282596,58.925529899999994,296.1017394,26.48603587,65.88132714,1
7.386437589,47.9950099,0.0,21.78359621,83.55305619,0
208.1718385,56.5164467,202.2973535,16.14859421,39.80165319,1
277.719776,56.291312500000004,0.0,28.97625098,49.845833,1
5.281412,45.9193817,364.8930662,27.92075691,60.77830847,0
0.0,47.1826429,358.0504592,29.85611068,30.21653846,0
191.3343215,56.1096414,0.0,16.99061973,42.58596216,1
257.6461487,56.0874442,0.0,15.45914657,31.33585899,1
156.5818755,61.7629393,83.37242235,16.82309449,47.06387776,0
16.10615753,46.7092078,171.8285656,30.2138328,53.32893757,0
16.70880746,44.721431499999994,305.7983154,16.0943823,86.27487841,0
213.2194061,61.0935654,170.4621145,13.28963869,44.94827788,1
234.4422855,61.0673727,0.0,30.05613435,82.4540102,0
1.733857749,46.968062700000004,3.341949214,14.7877635,50.7219624,0
1.426274386,47.958726,0.0,27.29738874,61.22778734,0
292.9368689,58.49959019999999,350.8089347,30.39198196,85.83123829,0
0.0,47.5380484,59.2369928,14.41002066,55.6840153,0
37.83892366,46.3884228,354.2544054,16.950015,42.3803293,0
280.9734028,56.5271435,57.24931132,26.95267039,74.27173812,1
37.65332549,47.08619,251.733915,24.32150243,59.28309467,0
215.6466515,59.78526480000001,86.613111,21.72864616,50.62481426,0
43.16588041,47.8097195,56.35797878,13.50369729,74.93857322,0
186.1008733,59.0680204,0.0,18.6428284,50.99365743,0
13.18535084,46.781226,67.10414152,17.7867299,34.70683322,0
11.42543311,46.8338443,0.0,21.34729275,85.91986764,0
13.93363871,47.843094400000005,181.5233901,16.32028646,67.33636063,0
22.79944008,47.576708,216.1769947,26.35255483,78.70363252,0
0.0,45.0482558,0.0,30.90837519,74.52586308,0
6.65235761,45.6673669,215.6965822,18.71094018,62.07034817,0
208.4019707,61.6153584,67.06179054,21.16616546,76.25854496,1
167.2677637,56.122918399999996,373.1647414,30.36369092,46.1640264,1
225.2373911,57.2788423,0.0,30.94771495,50.05709955,0
225.6370336,56.538180800000006,333.9969725,19.05658607,90.83509557,1
23.42173779,45.3401189,19.27552299,14.13269478,82.25723576,0
264.8137526,60.36711890000001,333.1441693,18.62227657,87.14357325,0
287.7801787,57.717657499999994,292.3249009,30.80458285,78.70459745,0
284.6993875,56.2987712,248.9949174,22.60000747,31.24348901,1
281.9769134,57.8359536,121.6389839,22.41436671,74.45532581,1
30.95012763,45.5986036,45.99928376,25.71197925,89.68803423,0
45.12015004,44.5791004,253.7657228,16.6558631,87.17976062,0
20.35704315,47.6018294,0.0,18.96496464,52.14249607,0
300.0,59.7891446,320.9942765,29.89852289,40.61403793,1
36.35496459,47.831754,282.0523757,24.37753665,87.22412969,0
2.023422354,46.5019087,96.10252141,13.84788631,77.24696995,0
250.4163161,60.9817966,172.5813085,22.25760474,50.81175356,1
29.25393585,46.5808567,355.963296,29.32488933,74.89681483,0
213.8847286,60.098843,0.0,30.36817762,91.36913968,1
40.57709971,47.4475067,165.0951242,30.8412221,78.880448,0
35.94245372,47.8403645,0.0,16.64875171,74.10533115,0
194.4212309,57.2119011,60.00256394,28.53973828,82.20633504,1
296.6938308,59.8307966,247.4981422,21.12221409,61.58605075,1
281.8810573,56.936074999999995,34.98047584,18.10995307,70.99142354,0
203.3630119,57.78926680000001,96.95409757,20.08939919,86.77089934,0
275.1500649,59.574804400000005,339.9787303,17.50313974,28.23855004,1
245.2784588,58.9099132,117.0847185,30.75156083,86.73964329,1
299.8791778,59.572521599999995,224.7069272,27.7154731,33.61661224,0
42.48231696,47.2067053,140.0835435,24.95535311,65.61436755,0
280.9076349,56.304028800000005,305.0244831,23.21462976,77.32106239,1
274.9973207,61.26611320000001,123.3439505,27.89077625,50.27252606,1
271.6821886,58.4284503,0.0,15.49832068,73.99508313,1
225.0603226,56.165164000000004,357.5010254,29.97658764,59.24121706,1
40.86368052,45.3331429,7.603966484,25.13479807,78.39357176,0
8.185741071,46.6435866,143.5475658,24.37487628,86.78843338,0
24.34610595,46.1937172,0.0,15.01819439,65.36943713,0
12.18087963,47.8774477,114.3883721,31.20981323,88.39516454,0
208.3375652,59.566111600000006,92.48357156,15.08500806,28.98043066,1
11.18321894,44.6529748,194.3087111,26.36845454,67.38238617,0
164.2720194,58.3707091,74.86415612,18.90761727,64.1494916,1
209.2855883,60.933394299999996,0.0,31.1727498,92.14844921,1
166.9234925,57.0060326,275.7775767,27.20546723,73.53764151,1
269.5827697,56.0324436,334.3633962,23.97510026,54.56827436,1
206.46474,60.113379300000005,93.08758275,19.92139138,75.80289786,1
265.4248354,60.4744761,138.1554514,24.92650377,91.10413236,0
300.0,56.021176,318.7943162,16.16381387,72.82273808,1
191.1992887,60.771081699999996,0.0,20.31456246,82.57724474,0
0.0,45.665375600000004,335.560973,24.45617746,32.06376907,0
244.5586165,57.9655898,0.0,24.80263123,78.6199228,1
29.37422522,47.397236199999995,96.02649506,17.57084803,44.84310521,0
2.227476735,45.983596,41.16008748,27.5848042,31.77792887,0
256.5386835,60.56296639999999,307.1384469,16.257502,89.56298116,0
217.9268808,56.01383920000001,128.9639654,22.87849999,71.76966382,0
212.274767,56.7561961,215.7940989,26.11418124,86.64256605,1
204.5329022,57.770481100000005,8.485189088,20.83609051,84.85311418,1
30.66285239,45.2192953,82.88620794,19.30269908,61.28253032,0
279.0874369,60.7203723,73.44781657,23.4634631,75.68551336,0
14.05021436,44.973348099999995,198.9436463,28.45976025,42.2865982,0
40.34057978,47.0512624,0.0,26.56183945,56.22739558,0
4.337464434,47.3051566,0.0,20.9743599,58.59062152,0
174.1372339,57.8819968,282.2197798,16.34149648,41.96668591,0
186.8946244,59.28722199999999,28.18244203,18.29720802,84.50397627,1
7.045077773,45.1086955,83.54387822,23.09603616,54.17128269,0
182.5942131,57.9798823,366.6865662,19.38194137,71.19380292,1
250.6205892,61.604990199999996,281.8461658,22.45578537,49.48073955,1
207.903335,61.595626,0.0,13.67361358,79.26169549,1
165.0454972,56.2071518,259.5025758,24.72316396,85.44149052,1
44.08785649,44.4449865,88.68568949,27.08476999,40.46460248,0
198.5349686,60.086686199999995,292.2925682,24.26109878,59.89020264,1
242.2152298,57.003412600000004,330.0909003,19.16102123,36.7375019,0
277.3362311,60.237828199999996,0.0,16.61430766,57.96583086,0
38.75504356,46.9837767,16.57821377,14.01424467,91.83056821,0
227.2085696,58.980872399999996,253.2716093,23.15581418,73.49194323,1
177.8575679,59.492070500000004,254.2104424,18.3098806,83.22443881,1
235.5293952,60.2723918,5.291809584,26.77212432,28.22548412,0
168.7029653,58.4075876,197.445,28.72831512,60.91703652,0
171.072111,59.814080000000004,193.7629977,31.41168648,73.08151729,1
28.836395,47.7772226,235.6950035,21.12140775,76.25709872,0
199.3722151,59.853078599999996,296.1003759,22.85393738,44.42400755,1
285.2083019,57.4261352,151.0463063,18.22647485,70.92980508,1
22.69744253,47.2172103,2.835536163,17.74478384,68.44762516,0
296.0570448,57.5606934,210.7700244,25.4495733,46.3652783,0
2.600141932,46.9680853,130.7697744,18.99539644,34.01075435,0
38.63060132,47.3828051,296.5595682,15.54303642,90.97680653,0
160.6180358,57.801909699999996,267.3233257,19.87425779,44.68063608,1
300.0,58.6965843,3.399895576,21.38971592,40.39721481,1
283.5401956,57.7912835,0.0,26.80571617,31.24465673,1
245.9983819,60.9692083,206.1875647,31.20419331,77.2580243,1
234.9301965,59.329645600000006,30.96622771,16.42252863,78.93823103,1
17.24941382,46.1661608,111.6979864,26.78229502,54.71525442,0
280.885902,59.5010849,52.67015084,29.65848899,89.13454428,0
164.5821757,59.655042300000005,0.0,17.03925508,38.54541037,1
